id,url,title,subtitle,topic,content,datetime
1394779,https://lenta.ru/news/2023/03/05/tu22m/,Российский ракетоносец совершил экстренную посадку в Пулково,,Общество/Россия,"Фото: 331 / 332-SQUADRON / Scanpix / Reuters Марина Совина Ракетоносец-бомбардировщик Ту-22М совершил экстренную посадку в аэропорту Санкт-Петербурга Пулково. Об этом сообщил РБК источник в транспортном комплексе Санкт-Петербурга. По его словам, такое решение было принято из-за неблагоприятных метеоусловий. Собеседник издания уточнил, что посадка не была аварийной. «Самолет сел, все в порядке, посадка не была аварийной», — заявил он. Ранее вертолет Ми-8 совершил жесткую посадку в московском аэропорту Внуково. Сообщалось, что вертолет специального летного отряда «Россия» повредил винт при посадке. Данный спецотряд базируется в аэропорту Внуково в специальном правительственном терминале.",18:45 05.03.2023
1395385,https://lenta.ru/news/2023/03/07/svo_zhile/,Минобороны предложило сохранить за семьями участников СВО служебное жилье,,Общество/Россия,"Фото: Maksim Konstantinov / Global Look Press Марина Совина Минобороны разработало законопроект, который должен повысить социальную защищенность военнослужащих. При переводе за рубеж или в ряд регионов России за их семьями предлагается сохранить право на служебное и арендованное жилье. Об этом во вторник, 7 марта, пишет РБК со ссылкой на документ. Законопроект предполагает, что участникам специальной военной операции (СВО) и их семьям дадут возможность проживать в служебном или арендуемом жилье вне зависимости от изменения места прохождения службы, а также получать компенсацию за аренду. Аналогичные гарантии будут предусмотрены и для сотрудников органов внутренних дел. Как следует из документа, меры направлены на «повышение социальной поддержки и уровня социальной защищенности военнослужащих» и не потребуют дополнительных затрат из бюджета. Законопроект был вынесен министром обороны Сергеем Шойгу на заседание комиссии правительства по законопроектной деятельности 6 марта и был одобрен, сообщили источники издания. Ранее региональные власти получили право передавать другим очередникам квартиры, предназначавшиеся для людей, уволенных с военной службы, но не востребованные ими. Такой закон вступил в силу 4 февраля. Жилье, предназначавшееся военным, может остаться невостребованным, например, из-за смерти собственника, отказа от жилья или в связи с переездом. Ранее регионам запрещалось передать его другим претендентам.",00:25 07.03.2023
1396544,https://lenta.ru/news/2023/03/09/holokaust/,Еврейский конгресс призвал внести изменения в словарь русского языка,,Общество/Россия,"Фото: Julian Stratenschulte / Globallookpress.com Алан Босиков Российский еврейский конгресс (РЕК) призвал закрепить в словарях написание слова «холокост» с заглавной буквы. Конгресс попросил Орфографическую комиссию и Институт русского языка имени В. В. Виноградова РАН внести соответствующие изменения в словари. Об этом сообщает РБК со ссылкой на пресс-службу РЕК. В организации обратили внимание, что в российской медиасфере используется преимущественно вариант написания слова «холокост» со строчной (маленькой) буквы. Справочно-информационный портал «Грамота.ру» указывает на правильность написания со строчной буквы, отмечает РБК. Однако, по мнению еврейского конгресса, написание слова «холокост» с заглавной буквы будет максимально точно отражать сущность описываемого им явления. В организации считают, что предлагаемый ею вариант наиболее верный, поскольку слово обозначает «конкретную историческую трагедию, геноцид по национальному признаку еврейского народа». В связи с этим РЕК выступил против использования «холокоста» в качестве синонима слову «геноцид». Западные СМИ, в частности, BBC и Reuters, пишут холокост с заглавной буквы и с определенным артиклем (the Holocaust). Холокостом называют преследование и массовое уничтожение евреев, живших в Германии и на оккупированных ею территориях во время Второй мировой войны. По оценкам историков, жертвами холокоста стали около шести миллионов евреев. В марте в словарь русского языка внесли три новых слова: «коптер», «фотовидеофиксация» и «почтомат». В сентябре 2022 года словарь пополнился еще 149 новыми словами.",09:47 09.03.2023
1397293,https://lenta.ru/news/2023/03/10/zhaloba/,Российский губернатор встретился с родственниками обратившихся к Путину военных,,Общество/Россия,"Кадр: РБК Анастасия Шейкина Глава Республики Марий Эл Юрий Зайцев в четверг, 9 марта, встретился с родственниками военнослужащих, которые записали видеообращение президенту России Владимиру Путину и пожаловались на отправление на передовую без должной подготовки. Об этом сообщили в пресс-службе губернатора, пишет РБК. Там уточнили, что российский губернатор не смог лично приехать к военнослужащим после их жалоб, так как в этот момент находился в Луганской народной республике (ЛНР) без доступа в интернет. Зайцев связался с командованием военнослужащих после того, как получил данные об обращении бойцов. «Также состоялся телефонный разговор с одним из бойцов, чтобы прояснить ситуацию. Большинство вопросов относится к компетенции Минобороны. Юрий Зайцев будет принимать меры по возникшей ситуации в рамках имеющихся полномочий», — заверили в пресс-службе. Видеозапись с мобилизованными из Марий Эл появилась в сети в начале марта. Тогда военнослужащие обратились к главе государства с жалобами на то, что их отправили на передовую без должной подготовки. Они рассказали, что в январе выехали из войсковой части в ЛНР, после чего их полк якобы расформировали и прикомандировали к луганским военным. 4 марта губернатор Оренбургской области Денис Паслер обратился в военную прокуратуру после жалоб мобилизованных, которые находятся в зоне спецоперации, и их жен.",11:59 10.03.2023
1397732,https://lenta.ru/news/2023/03/11/measles/,Эпидемиолог оценил ситуацию с заболеваемостью корью в России,,Общество/Россия,"Фото: Олег Харсеев / Коммерсантъ Мария Сметанина Сейчас ситуацию с заболеваемостью корью в России нельзя назвать критичной, полагает доктор медицинских наук, академик Российской академии наук (РАН), эпидемиолог Вадим Покровский. В разговоре с «Лентой.ру» он назвал главные признаки заражения вирусной инфекцией и объяснил причины роста заболеваемости. Роспотребнадзор предупредил о распространении в России кори из-за прибытия людей из стран ближнего зарубежья, сообщает РБК. Число обращений с этой проблемой к врачам выросло в Московской, Ленинградской, Самарской, Новосибирской областях, Алтайском и Краснодарском краях и других субъектах, заявили в ведомстве. По оценке Вадима Покровского, говорить о масштабной эпидемии преждевременно. «Ситуация не является критичной. Небольшие очаги, конечно, могут возникнуть. Это связано с тем, что в каких-то регионах недостаточно людей, привитых от кори, или у них ослаб иммунитет, и надо делать повторную иммунизацию. Но даже, наверное, говорить о вспышках вряд ли возможно, что они будут наблюдаться, потому что у нас очень высокая иммунная прослойка», — считает академик. При заражении корью у человека возникает жар и образуется сыпь на теле, объяснил Вадим Покровский. «Есть довольно специфическая сыпь, доктора ее узнают. Вообще любая сыпь должна настораживать, она просто так не бывает. При всех заболеваниях с сыпью и температурой нужно обращаться к врачам», — рассказал эпидемиолог. Главный способ защиты от кори — это вакцинация, потому что у человека без иммунитета крайне высокий риск заболеть при контакте с зараженным, отметил специалист. «Главное здесь — иммунизация, потому что это чрезвычайно заразное заболевание. Важно сделать прививку, она входит в календарь прививок. Но были отмечены случаи, что ослабевает иммунитет через несколько лет. Поэтому продумали такую тактику: иногда делают обследование на антитела, чтобы проверить, насколько иммунизирован человек, насколько у него сохранился иммунитет к кори. Эти программы повторной иммунизации существуют и действуют. Каждый, кто обеспокоен, может такое исследование сделать», — заключил он. Ранее доктор медицинских наук Андрей Тяжельников развеял популярные мифы об иммунитете.",15:48 11.03.2023
1398705,https://lenta.ru/news/2023/03/14/kartapolov/,В Госдуме перечислили плюсы повышения призывного возраста в России,,Общество/Россия,"Фото: Макс Ветров / РИА Новости Анастасия Шейкина Если в России повысят призывной возраст, это позволит сократить расходы благодаря отсутствию необходимости обучать призывников. Преимущества повышения возраста призыва перечислил депутат Государственной думы и автор соответствующего законопроекта Андрей Картаполов, его цитирует РБК. «Основная экономия будет заключаться в том, что люди будут приходить, имеющие специальность. То есть их не надо будет практически заново обучать, а сейчас очень многие специальности военные являются родственными специальностями с гражданскими», — уточнил парламентарий. По его словам, преимуществом также является тот факт, что на службу в армию будут приходить уже «взрослые люди» со специальностью и опытом, из-за чего повысится качество комплектования личного состава и Вооруженных сил в целом. Картаполов пояснил, что законопроект предполагает сохранить возможность поступления на службу с 18 лет для сохранения процесса поступления девушек и молодых людей в военные вузы. В Думе не увидели минусов в повышении призывного возраста, сказал депутат, подчеркнув, что это не приведет к увеличению числа срочников или особым нагрузкам на военкоматы. 13 марта в Госдуму внесли проект закона об изменении призывного возраста в России. Авторы инициативы предлагают с 1 января 2024 года поднять предельный возраст призыва на срочную службу с 27 до 30 лет. При этом повышение минимального возраста призыва будет производиться поэтапно. С начала 2024 года перестанут призывать граждан в возрасте 18 лет, с 1 января 2025-го призыву не будут подлежать 19-летние россияне, а еще через год переходный период закончится и установят окончательный вариант нового призывного возраста — от 21 года до 30 лет. Впоследствии Картаполов уточнил, что призыв на срочную службу в армию в 2023 году пройдет без изменений. Депутат рассчитывает, что закон о повышении возраста призывников будет принят в весеннюю сессию Госдумы.",05:24 14.03.2023
1398964,https://lenta.ru/news/2023/03/14/joke/,Россиянина обвинили в дискредитации армии за анекдот,,Общество/Россия,"Фото: Виктор Толочко / РИА Новости Алан Босиков В отношении жителя Рязанской области возбудили уголовное дело за распространение дискредитирующих сведений об армии России. Основанием для этого стал размещенный мужчиной в соцсети «ВКонтакте» анекдот, сообщил адвокат россиянина Андрей Курятников в интервью РБК. Дело возбуждено 24 февраля по части 1 статьи 280.3 («Публичные действия, направленные на дискредитацию использования Вооруженных сил России») Уголовного кодекса (УК). По версии следствия, мужчина опубликовал анекдот 9 ноября. В этот день министр обороны России Сергей Шойгу приказал отвести войска с правого берега Днепра, на котором расположен Херсон. Сам фигурант подтвердил размещение анекдота на своей странице. Россиянин отметил, что таким образом он выразил свое личное отношение к событиям вокруг Украины. Часть 1 статьи 280.3 УК России предусматривает наказание в виде штрафа размером от 100 до 300 тысяч рублей, а также лишение свободы на срок до трех лет. Эта статья предусматривает административную преюдицию: возбудить уголовное дело можно лишь в отношении человека, который в течение года уже привлекался к ответственности за совершение аналогичного деяния. За совершение нарушения в первый раз предусмотрена административная ответственность (статья 20.3.3. КоАП России). В феврале Генпрокуратура России направила в суд дело в отношении писателя Дмитрия Глуховского, обвиняемого в дискредитации российской армии. По версии обвинения, автор книги «Метро 2033» разместил в соцсетях публикации о военных преступлениях, якобы совершенных российскими военнослужащими на Украине.",10:55 14.03.2023
1399076,https://lenta.ru/news/2023/03/14/obratilis/,Глава Мордовии обратился в Минобороны после видео военных к Путину,,Общество/Россия,"Фото: Наталья Селиверстова / РИА Новости Варвара Кошечкина Глава Мордовии Артем Здунов перенаправил Минобороны России обращение российских военнослужащих к главе государства Владимиру Путину. Об этом пишет РБК со ссылкой на пресс-службу главы республики. Видеозапись с мобилизованными из Мордовии и Марий Эл появилась в сети в начале марта. Тогда военнослужащие обратились к президенту с жалобами на то, что их отправили на передовую без должной подготовки. Они рассказали, что в январе выехали из войсковой части в ЛНР, после чего их полк якобы расформировали и прикомандировали к луганским военным. «Поскольку вопросы находятся в компетенции Министерства обороны Российской Федерации, в адрес руководства ведомства от главы Республики Мордовия Артема Здунова было направлено соответствующее обращение», — пояснили в пресс-службе. Там уточнили, что региональный штаб Мордовии «рассмотрел вопросы, которые подняли мобилизованные из региона» в своем видеообращении Путину. Помимо этого, по поручению главы Мордовии администрация и правительство региона также установили «постоянный контакт с военнослужащими из Мордовии, участвующими в СВО, и членами их семей». 9 марта глава Республики Марий Эл Юрий Зайцев встретился с родственниками военнослужащих, которые записали видеообращение Путину. В пресс-службе губернатора уточнили, что Зайцев не смог лично приехать к военнослужащим после их жалоб, так как в этот момент находился в ЛНР без доступа к интернету. Ранее на жалобы еще одних военных отреагировал губернатор Оренбургской области Денис Паслер. Он обратился в военную прокуратуру после жалоб мобилизованных, которые находятся в зоне спецоперации, и их жен.",12:45 14.03.2023
1399227,https://lenta.ru/news/2023/03/14/25_deputat/,25-летний депутат решил досрочно уйти из Госдумы,,Общество/Россия,"Фото: Владимир Федоренко / РИА Новости Константин Лысяков 25-летний депутат от Челябинской области Максим Гулин решил уйти из Госдумы. Проект постановления о досрочном прекращении полномочий представителя партии «Новые люди» опубликован на сайте Системы обеспечения законодательной деятельности. Из документа следует, что полномочия Гулина считаются сложенными с 13 марта. Постановление будет рассмотрено на пленарном заседании нижней палаты парламента 16 марта. В беседе с РБК экс-депутат заявил, что планирует работать в Москве. О новом месте трудоустройства он пообещал сообщить позднее. В свою очередь, в пресс-службе партии «Новые люди» подчеркнули, что Гулин направил заявление об уходе председателю нижней палаты парламента Вячеславу Володину еще 10 марта. «Максим Гулин идет реализовывать наработанные в Госдуме инициативы на деле в исполнительной власти», — следует из заявления. По информации на сайте Госдумы, Максим Гулин родился 16 мая 1997 года. Высшее образование он получил в Российском экономическом университете имени Г.В. Плеханова. В полномочия депутата россиянин вступил в сентябре 2021 года. Кроме того, Гулин занимал пост первого зампреда комитета нижней палаты парламента по просвещению.",16:19 14.03.2023
1399700,https://lenta.ru/news/2023/03/15/zakonnn/,В Совфеде поспорили из-за дискредитации российской армии,,Общество/Россия,"Фото: Алексей Майшев / РИА Новости Варвара Кошечкина Член конституционного комитета Совфеда Людмила Нарусова оказалась единственным сенатором, проголосовавшим против закона о наказании за дискредитацию всех участников специальной военной операции (СВО) на Украине. Об этом она рассказала РИА Новости. Сенатор объяснила свою позицию тем, что в законе не прописана разница между критикой и дискредитацией вооруженных формирований или армии. «Да [проголосовала против], потому что мне не объяснили, в чем разница между критикой и дискредитацией, а без критики это ненормальное общество», — заявила Нарусова. Более того, РБК приводит еще несколько реплик с заседания Совфеда, на котором завязался спор между Нарусовой и председателем верхней палаты российского парламента Валентиной Матвиенко. Во время обсуждения Нарусова заявила, что критические высказывания Матвиенко о российской промышленности по закону тоже могут быть интерпретированы как дискредитация. Ранее Матвиенко выразила удивление тем, что Россия, являющаяся крупным производителем и экспортером металлов, вынуждена импортировать гвозди. В ответ на это председатель Совфеда пошутила, что сенатор «подводит ее под статью». 15 марта Совет Федерации одобрил на своем пленарном заседании закон о введении административной ответственности с максимальным наказанием до 500 тысяч рублей за дискредитацию всех участников специальной военной операции на Украине, в том числе добровольцев. О том, что Государственная Дума приняла закон о наказании за дискредитацию всех участников специальной военной операции на Украине, сообщалось накануне, 14 марта.",12:28 15.03.2023
1399897,https://lenta.ru/news/2023/03/15/chukotka/,Путин сменил главу Чукотки,,Общество/Россия,"Владислав Кузнецов Фото Telegram-канал «РБК»  Марина Совина Президент России Владимир Путин назначил исполняющим обязанности главы Чукотского автономного округа Владислава Кузнецова, который являлся первым заместителем председателя правительства Луганской народной республики (ЛНР). О смене главы российского региона говорится в соответствующем указе, опубликованном на сайте Кремля. Отмечается, что Путин по видео-конференц-связи провел рабочую встречу с Кузнецовым. С 2008 года пост главы Чукотки занимал Роман Копин, он освобожден с поста в связи с заявлением о досрочном прекращении полномочий. Владислав Кузнецов является выпускником четвертого потока «школы губернаторов» — программы подготовки кадрового управленческого резерва государственной службы, запущенной в июне 2017 года на базе Высшей школы государственного управления (ВШГУ). Ранее Владимир Путин встретился с временно исполняющим обязанности (врио) губернатора Запорожской области Евгением Балицким. Они обсудили социально-экономические вопросы, а также затронули тему безопасности в Запорожье. До этого Владимир Путин назначил генерал-майора внутренней службы Алексея Гиричева на должность замдиректора ФСИН. Также Гиричев был освобожден от должности главы УФСИН по Владимирской области.",18:46 15.03.2023
1399975,https://lenta.ru/news/2023/03/16/gazirovka/,Названы лидеры продаж газировки со вкусом колы в России,,Общество/Россия,"Фото: Maksim Konstantinov / Globallookpress.com Марина Совина Газировка бренда Coca-Cola остается одним из лидеров продаж напитков со вкусом колы на российском рынке, несмотря на приостановку производства в стране. Это следует из имеющихся у РБК данных сервиса «Продажи.рф» и IT-компании «Эвотор». В январе и феврале текущего года больше трети потребителей колы выбирали в магазинах напиток «Добрый Cola» (его производят российские заводы Multon Partners). На втором месте по популярности оказался бренд Coca-Cola ушедшей из России The Coca-Cola Company. Однако его доля в продажах по сравнению с 2022 годом упала более чем в три раза — до 14,1 процента. Замыкают тройку лидеров напитки под брендом «Черноголовка», показало исследование. В десятке популярных осталась и кола, которую производит PepsiCo (она была шестой по продажам с долей 3,7 процента). Год назад лидерами по продажам напитков со вкусом колы были бренды Coca-Cola и Pepsi. На их долю приходилось соответственно 47,8 и 44,4 процента продаж в штуках. Из других брендов заметную долю рынка занимала только марка Fresh Bar. 16 января сообщалось, что продажи газировки без сахара на российском рынке упали почти на 10 процентов после ухода Coca-Cola и Pepsi. Об этом свидетельствовали данные исследовательской компании NielsenIQ. Доля таких напитков упала на 8,5 процента. В марте прошлого года американская компания The Coca-Cola Company (бренды Coca-Cola, Fanta, Sprite, «Добрый», «Моя семья», Bonaqua) объявила, что приостанавливает деятельность в России. Кроме того, о приостановке экспорта своей продукции в Россию сообщил британский производитель товаров повседневного спроса Unilever (бренды Dove, Axe, Rexona, Чистая Линия, Черный жемчуг, Лесной бальзам, Domestos, Cif и другие).",05:44 16.03.2023
1401106,https://lenta.ru/news/2023/03/17/lb/,Омбудсмен по правам ребенка отреагировала на свой «арест» судом в Гааге,,Общество/Россия,"Фото: Михаил Метцель / РИА Новости Марина Совина Решение не признаваемого Россией Международного уголовного суда (МУС) в Гааге об «аресте» уполномоченного при президенте РФ по правам ребенка Марии Львовой-Беловой является странным. Об этом детский омбудсмен заявила в эфире телеканала «Россия 24». Она указала, что «такие совершенно саркастические вещи» свидетельствуют об отсутствии других способов запугать страну. Омбудсмен заверила, что продолжит работать, несмотря на действия МУС. Также Львова-Белова сообщила РБК, что своим решением международное сообщество оценило «помощь детям нашей страны, что Россия не оставляет их в зоне военных действий». «Были санкции всех стран, сейчас ордер на арест, интересно, что будет дальше», — добавила омбудсмен. Ранее 17 марта МУС выдал ордер на «арест» российского лидера Владимира Путина и уполномоченного при президенте по правам ребенка Марии Львовой-Беловой. Уточнялось, что МУС принял это решение в связи с ситуацией на Украине. Ранее МУС уже заявлял о намерении начать против России два уголовных дела по обвинению в совершении военных преступлений на Украине. Москва неоднократно отвергала обвинения и называла их ложными. Пресс-секретарь президента Путина Дмитрий Песков, в свою очередь, говорил, что Россия не признает юрисдикцию Международного уголовного суда.",18:30 17.03.2023
1401533,https://lenta.ru/news/2023/03/19/reak/,Реакция жителей Мариуполя на визит Путина попала на видео,,Общество/Россия,"Варвара Кошечкина Президент России Владимир Путин во время рабочего визита пообщался с жителями Мариуполя, которые получили новые квартиры. Реакция горожан попала на видео, запись опубликовал РБК. На кадрах запечатлено, как глава государства жмет руку одному из присутствующих, а другой мужчина говорит, что видел Путина только по телевизору, на что тот отвечает: «Ничего, надо же начинать знакомиться поближе». Кроме того, российский лидер поинтересовался, нравится ли мариупольцам новое жилье. «Это маленький кусочек рая у нас здесь. Мы даже не верили, что в этом году получим», — призналась одна из женщин. Президент в ответ пообещал, что власти продолжат расширять жилой фонд. Ранее также сообщалось, что Путин принял приглашение зайти в гости к одной из семей в Мариуполе. Он осмотрел квартиру и побеседовал с ее владельцем, пожилым мужчиной. 19 марта Путин совершил первую рабочую поездку в Донбасс. Он прилетел в Мариуполь на вертолете, а затем за рулем автомобиля объехал несколько районов города, совершая остановки. Вице-премьер Марат Хуснуллин подробно рассказал ему о ходе строительных и восстановительных работ.",09:23 19.03.2023
1401580,https://lenta.ru/news/2023/03/19/sochi/,Застрявшие в аэропорту Сочи из-за тумана пассажиры описали ситуацию,,Общество/Россия,"Фото: Ирина Бужор / Коммерсантъ Мария Сметанина Из-за тумана в аэропорту Сочи многие рейсы были задержаны или отменены. Это привело к тому, что в здании воздушной гавани застряло огромное количество не сумевших вовремя улететь людей. «Лента.ру» побеседовала с некоторыми пассажирами, которые описали ситуацию в аэропорту. «Вчера с гор сошел плотный туман. Много рейсов на вылет задержали, какие-то отменили. Много народу, [все] раздражены поведением местных представителей авиакомпаний», — рассказал один из собеседников «Ленты.ру». Его рейс должен был вылететь вечером в субботу, 18 марта. Однако из-за задержки пассажиров разместили в гостиницу, но при этом не предоставили питание. «Я уже бывал в ситуациях с задержкой рейса, но как-то в этот раз казалось все таким диким и неорганизованным. Как будто детей работать позвали. Я особо вопросов не задавал, но кричать на пассажиров с детьми или в возрасте, наверное, некрасиво со стороны представителей авиакомпаний», — отметил он. Другой пассажир, Анатолий, рассказал, что в здании аэропорта из-за отмены фактически не было места. Из-за сильного тумана в аэропорту Сочи отменили 39 рейсов, передает РБК со ссылкой на пресс-службу оператора кубанских аэропортов ГК «Аэродинамика». В ночь на воскресенье было выполнено только 2 из 57 запланированных полетов. «Туман и низкая облачность не позволяют экипажам совершать посадку в аэропорту. Авиакомпании переносят рейсы на более поздний период», — говорится в сообщении. Из-за непогоды «Аэрофлот» отменил запланированные на 19 и 20 марта полеты. Позже стало известно, что аэропорт начал принимать рейсы, которые были задержаны из-за непогоды.",11:39 19.03.2023
1402087,https://lenta.ru/news/2023/03/20/maii/,В московском вузе объяснили вручение повесток студентам при получении диплома,,Общество/Россия,"Фото: Александр Казаков / Коммерсантъ Анна Щербакова В Московском авиационном институте (МАИ) объяснили вручение повесток студентам при получении диплома. Комментарий вуза приводит РБК. До этого в одном из Telegram-каналов появились сведения о том, что в МАИ студентов заставляют подписывать повестки в военкомат, чтобы получить свои дипломы. Один молодой человек, который ходил в военкомат, утверждал, что там ему предложили пройти службу по контракту. Представители МАИ заявили РБК, что повестки получили трое студентов, которые проходили обучение по программе целевой подготовки кадровых офицеров в рамках договора с Минобороны. В столичном вузе пояснили, что летом 2022 года молодые люди отказались прибыть на военные сборы и написали рапорты о нежелании продолжить обучение. «Студенты продолжили обучение по гражданской специальности в институте №12 МАИ. После защиты диплома по окончании обучения у студентов завершились сроки отсрочки от призыва», — отметили в вузе. Кроме того, представители МАИ указали, что в университете был представитель военкомата и вручил этим студентам повестки для уточнения документов воинского учета. Молодые люди получили дипломы о высшем образовании 27 февраля, подчеркнули в вузе. 16 марта в Новосибирском государственном техническом университете (НГТУ) прокомментировали рассылку повесток студентам. Там разъяснили, что подобные уведомления были переданы 32 студентам НГТУ для уточнения данных. ",12:02 20.03.2023
